episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learner_dequeue_time_ms,timers/learner_grad_time_ms,timers/learner_grad_throughput,timers/learner_overall_time_ms,timers/learner_overall_throughput,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/exploration_infos,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/replay_shard_0/add_batch_time_ms,info/replay_shard_0/replay_time_ms,info/replay_shard_0/update_priorities_time_ms,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error,info/replay_shard_0/policy_default_policy/added_count,info/replay_shard_0/policy_default_policy/sampled_count,info/replay_shard_0/policy_default_policy/est_size_bytes,info/replay_shard_0/policy_default_policy/num_entries
nan,nan,nan,nan,0,255,53760,False,0,1,2c5110d59a174b5286acfda3a9ae7e8c,2020-08-12_05-11-55,1597209115,79.27572774887085,79.27572774887085,91901,b7d9f42f2ecc,172.17.0.3,79.27572774887085,0,1,1de0a_00000,0,[],[],36175.641,2259.539,226.595,74610.862,6.862,53760,512,0,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.39002562}, {'cur_epsilon': 0.38029996}, {'cur_epsilon': 0.37081683}, {'cur_epsilon': 0.36157018}, {'cur_epsilon': 0.35255408}, {'cur_epsilon': 0.34376281}, {'cur_epsilon': 0.33519077}, {'cur_epsilon': 0.32683247}, {'cur_epsilon': 0.31868258}, {'cur_epsilon': 0.31073594}, {'cur_epsilon': 0.30298746}, {'cur_epsilon': 0.29543218}, {'cur_epsilon': 0.28806528}, {'cur_epsilon': 0.28088212}, {'cur_epsilon': 0.27387807}, {'cur_epsilon': 0.26704866}, {'cur_epsilon': 0.26038954}, {'cur_epsilon': 0.25389647}, {'cur_epsilon': 0.24756533}, {'cur_epsilon': 0.24139206}, {'cur_epsilon': 0.23537272}, {'cur_epsilon': 0.22950348}, {'cur_epsilon': 0.2237806}, {'cur_epsilon': 0.21820042}, {'cur_epsilon': 0.21275939}, {'cur_epsilon': 0.20745403}, {'cur_epsilon': 0.20228097}, {'cur_epsilon': 0.1972369}, {'cur_epsilon': 0.19231862}, {'cur_epsilon': 0.18752296}, {'cur_epsilon': 0.1828469}, {'cur_epsilon': 0.17828745}, {'cur_epsilon': 0.17384169}, {'cur_epsilon': 0.16950677}, {'cur_epsilon': 0.16527997}, {'cur_epsilon': 0.16115856}, {'cur_epsilon': 0.15713991}, {'cur_epsilon': 0.15322149}, {'cur_epsilon': 0.14940077}, {'cur_epsilon': 0.14567532}, {'cur_epsilon': 0.14204277}, {'cur_epsilon': 0.1385008}, {'cur_epsilon': 0.13504715}, {'cur_epsilon': 0.13167962}, {'cur_epsilon': 0.12839606}, {'cur_epsilon': 0.12519439}, {'cur_epsilon': 0.12207255}, {'cur_epsilon': 0.11902855}, {'cur_epsilon': 0.116060466}, {'cur_epsilon': 0.11316639}, {'cur_epsilon': 0.11034448}, {'cur_epsilon': 0.10759293}, {'cur_epsilon': 0.10491001}, {'cur_epsilon': 0.102293976}, {'cur_epsilon': 0.09974318}, {'cur_epsilon': 0.09725599}, {'cur_epsilon': 0.09483082}, {'cur_epsilon': 0.09246612}, {'cur_epsilon': 0.09016039}, {'cur_epsilon': 0.08791216}, {'cur_epsilon': 0.08571999}, {'cur_epsilon': 0.08358248}, {'cur_epsilon': 0.08149827}, {'cur_epsilon': 0.07946604}, {'cur_epsilon': 0.07748447}, {'cur_epsilon': 0.07555233}, {'cur_epsilon': 0.07366836}, {'cur_epsilon': 0.07183137}, {'cur_epsilon': 0.07004019}, {'cur_epsilon': 0.06829367}, {'cur_epsilon': 0.066590704}, {'cur_epsilon': 0.0649302}, {'cur_epsilon': 0.06331111}, {'cur_epsilon': 0.06173238}, {'cur_epsilon': 0.06019303}, {'cur_epsilon': 0.05869206}, {'cur_epsilon': 0.057228517}, {'cur_epsilon': 0.05580147}, {'cur_epsilon': 0.054410007}, {'cur_epsilon': 0.053053245}, {'cur_epsilon': 0.051730312}, {'cur_epsilon': 0.050440367}, {'cur_epsilon': 0.04918259}, {'cur_epsilon': 0.047956176}, {'cur_epsilon': 0.046760343}, {'cur_epsilon': 0.04559433}, {'cur_epsilon': 0.04445739}, {'cur_epsilon': 0.043348804}, {'cur_epsilon': 0.042267863}, {'cur_epsilon': 0.041213874}, {'cur_epsilon': 0.040186167}, {'cur_epsilon': 0.039184086}, {'cur_epsilon': 0.038206995}, {'cur_epsilon': 0.037254266}, {'cur_epsilon': 0.0363253}, {'cur_epsilon': 0.035419494}, {'cur_epsilon': 0.034536272}, {'cur_epsilon': 0.03367508}, {'cur_epsilon': 0.03283536}, {'cur_epsilon': 0.03201658}, {'cur_epsilon': 0.031218216}, {'cur_epsilon': 0.03043976}, {'cur_epsilon': 0.029680716}, {'cur_epsilon': 0.0289406}, {'cur_epsilon': 0.028218938}, {'cur_epsilon': 0.027515274}, {'cur_epsilon': 0.026829153}, {'cur_epsilon': 0.026160143}, {'cur_epsilon': 0.025507815}, {'cur_epsilon': 0.024871755}, {'cur_epsilon': 0.024251554}, {'cur_epsilon': 0.023646818}, {'cur_epsilon': 0.023057163}, {'cur_epsilon': 0.02248221}, {'cur_epsilon': 0.021921596}, {'cur_epsilon': 0.02137496}, {'cur_epsilon': 0.020841956}, {'cur_epsilon': 0.020322243}, {'cur_epsilon': 0.019815488}, {'cur_epsilon': 0.019321369}, {'cur_epsilon': 0.018839573}, {'cur_epsilon': 0.01836979}, {'cur_epsilon': 0.017911723}, {'cur_epsilon': 0.017465077}, {'cur_epsilon': 0.017029569}, {'cur_epsilon': 0.01660492}, {'cur_epsilon': 0.016190862}, {'cur_epsilon': 0.015787126}, {'cur_epsilon': 0.01539346}, {'cur_epsilon': 0.01500961}, {'cur_epsilon': 0.014635331}, {'cur_epsilon': 0.014270386}, {'cur_epsilon': 0.01391454}, {'cur_epsilon': 0.013567568}, {'cur_epsilon': 0.013229248}, {'cur_epsilon': 0.012899364}, {'cur_epsilon': 0.012577706}, {'cur_epsilon': 0.012264069}, {'cur_epsilon': 0.011958254}, {'cur_epsilon': 0.011660063}, {'cur_epsilon': 0.011369308}, {'cur_epsilon': 0.011085805}, {'cur_epsilon': 0.010809369}, {'cur_epsilon': 0.010539828}, {'cur_epsilon': 0.010277007}, {'cur_epsilon': 0.01002074}, {'cur_epsilon': 0.009770864}, {'cur_epsilon': 0.009527218}, {'cur_epsilon': 0.009289647}, {'cur_epsilon': 0.009058001}, {'cur_epsilon': 0.0088321315}, {'cur_epsilon': 0.008611894}, {'cur_epsilon': 0.008397149}, {'cur_epsilon': 0.008187758}, {'cur_epsilon': 0.007983589}, {'cur_epsilon': 0.00778451}, {'cur_epsilon': 0.0075903963}, {'cur_epsilon': 0.0074011227}, {'cur_epsilon': 0.0072165686}, {'cur_epsilon': 0.0070366166}, {'cur_epsilon': 0.006861152}, {'cur_epsilon': 0.0066900626}, {'cur_epsilon': 0.00652324}, {'cur_epsilon': 0.0063605765}, {'cur_epsilon': 0.0062019695}, {'cur_epsilon': 0.0060473178}, {'cur_epsilon': 0.005896522}, {'cur_epsilon': 0.005749487}, {'cur_epsilon': 0.005606118}, {'cur_epsilon': 0.0054663243}, {'cur_epsilon': 0.0053300164}, {'cur_epsilon': 0.0051971073}, {'cur_epsilon': 0.0050675124}, {'cur_epsilon': 0.004941149}, {'cur_epsilon': 0.004817937}, {'cur_epsilon': 0.0046977974}, {'cur_epsilon': 0.0045806533}, {'cur_epsilon': 0.0044664303}, {'cur_epsilon': 0.0043550557}, {'cur_epsilon': 0.0042464584}, {'cur_epsilon': 0.004140569}, {'cur_epsilon': 0.00403732}, {'cur_epsilon': 0.0039366456}, {'cur_epsilon': 0.0038384816}, {'cur_epsilon': 0.0037427656}, {'cur_epsilon': 0.0036494362}, {'cur_epsilon': 0.003558434}, {'cur_epsilon': 0.0034697012}, {'cur_epsilon': 0.0033831808}, {'cur_epsilon': 0.0032988181}, {'cur_epsilon': 0.003216559}, {'cur_epsilon': 0.003136351}, {'cur_epsilon': 0.0030581432}, {'cur_epsilon': 0.0029818856}, {'cur_epsilon': 0.0029075295}, {'cur_epsilon': 0.0028350274}, {'cur_epsilon': 0.0027643333}, {'cur_epsilon': 0.0026954021}, {'cur_epsilon': 0.0026281897}, {'cur_epsilon': 0.0025626533}, {'cur_epsilon': 0.0024987513}, {'cur_epsilon': 0.0024364425}, {'cur_epsilon': 0.0023756875}, {'cur_epsilon': 0.0023164474}, {'cur_epsilon': 0.0022586847}, {'cur_epsilon': 0.0022023623}, {'cur_epsilon': 0.0021474443}, {'cur_epsilon': 0.0020938958}, {'cur_epsilon': 0.0020416826}, {'cur_epsilon': 0.0019907712}, {'cur_epsilon': 0.0019411294}, {'cur_epsilon': 0.0018927256}, {'cur_epsilon': 0.0018455287}, {'cur_epsilon': 0.0017995087}, {'cur_epsilon': 0.0017546363}, {'cur_epsilon': 0.0017108828}, {'cur_epsilon': 0.0016682203}, {'cur_epsilon': 0.0016266217}, {'cur_epsilon': 0.0015860603}, {'cur_epsilon': 0.0015465104}, {'cur_epsilon': 0.0015079468}, {'cur_epsilon': 0.0014703447}, {'cur_epsilon': 0.0014336803}, {'cur_epsilon': 0.0013979301}, {'cur_epsilon': 0.0013630714}, {'cur_epsilon': 0.001329082}, {'cur_epsilon': 0.00129594}, {'cur_epsilon': 0.0012636245}, {'cur_epsilon': 0.0012321149}, {'cur_epsilon': 0.0012013909}, {'cur_epsilon': 0.0011714331}, {'cur_epsilon': 0.0011422223}, {'cur_epsilon': 0.0011137399}, {'cur_epsilon': 0.0010859678}, {'cur_epsilon': 0.0010588882}, {'cur_epsilon': 0.0010324838}, {'cur_epsilon': 0.0010067378}, {'cur_epsilon': 0.0009816339}, {'cur_epsilon': 0.00095715595}, {'cur_epsilon': 0.00093328836}, {'cur_epsilon': 0.0009100159}, {'cur_epsilon': 0.0008873238}, {'cur_epsilon': 0.00086519757}, {'cur_epsilon': 0.0008436231}, {'cur_epsilon': 0.00082258653}, {'cur_epsilon': 0.00080207456}, {'cur_epsilon': 0.00078207406}, {'cur_epsilon': 0.00076257234}, {'cur_epsilon': 0.0007435569}, {'cur_epsilon': 0.0007250156}, {'cur_epsilon': 0.00070693664}, {'cur_epsilon': 0.0006893085}, {'cur_epsilon': 0.00067211996}, {'cur_epsilon': 0.00065536}]",10.804545454545456,8.207575757575759,7,3.0,2.0,"[0.0, 0.6000000000000001, 3.0, 5.4, 6.0]",5.898,19.345,33.695,9.999999747378752e-05,-1.6314791,-19.039545,13.72955,-11.768154,15520,4608,5292320,15520
nan,nan,nan,nan,0,255,257280,False,0,2,2c5110d59a174b5286acfda3a9ae7e8c,2020-08-12_05-12-24,1597209144,29.208163499832153,108.483891248703,91901,b7d9f42f2ecc,172.17.0.3,108.483891248703,0,2,1de0a_00000,0,[],[],0.008,88.551,5781.967,88.608,5778.248,257280,121344,100352,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.39002562}, {'cur_epsilon': 0.38029996}, {'cur_epsilon': 0.37081683}, {'cur_epsilon': 0.36157018}, {'cur_epsilon': 0.35255408}, {'cur_epsilon': 0.34376281}, {'cur_epsilon': 0.33519077}, {'cur_epsilon': 0.32683247}, {'cur_epsilon': 0.31868258}, {'cur_epsilon': 0.31073594}, {'cur_epsilon': 0.30298746}, {'cur_epsilon': 0.29543218}, {'cur_epsilon': 0.28806528}, {'cur_epsilon': 0.28088212}, {'cur_epsilon': 0.27387807}, {'cur_epsilon': 0.26704866}, {'cur_epsilon': 0.26038954}, {'cur_epsilon': 0.25389647}, {'cur_epsilon': 0.24756533}, {'cur_epsilon': 0.24139206}, {'cur_epsilon': 0.23537272}, {'cur_epsilon': 0.22950348}, {'cur_epsilon': 0.2237806}, {'cur_epsilon': 0.21820042}, {'cur_epsilon': 0.21275939}, {'cur_epsilon': 0.20745403}, {'cur_epsilon': 0.20228097}, {'cur_epsilon': 0.1972369}, {'cur_epsilon': 0.19231862}, {'cur_epsilon': 0.18752296}, {'cur_epsilon': 0.1828469}, {'cur_epsilon': 0.17828745}, {'cur_epsilon': 0.17384169}, {'cur_epsilon': 0.16950677}, {'cur_epsilon': 0.16527997}, {'cur_epsilon': 0.16115856}, {'cur_epsilon': 0.15713991}, {'cur_epsilon': 0.15322149}, {'cur_epsilon': 0.14940077}, {'cur_epsilon': 0.14567532}, {'cur_epsilon': 0.14204277}, {'cur_epsilon': 0.1385008}, {'cur_epsilon': 0.13504715}, {'cur_epsilon': 0.13167962}, {'cur_epsilon': 0.12839606}, {'cur_epsilon': 0.12519439}, {'cur_epsilon': 0.12207255}, {'cur_epsilon': 0.11902855}, {'cur_epsilon': 0.116060466}, {'cur_epsilon': 0.11316639}, {'cur_epsilon': 0.11034448}, {'cur_epsilon': 0.10759293}, {'cur_epsilon': 0.10491001}, {'cur_epsilon': 0.102293976}, {'cur_epsilon': 0.09974318}, {'cur_epsilon': 0.09725599}, {'cur_epsilon': 0.09483082}, {'cur_epsilon': 0.09246612}, {'cur_epsilon': 0.09016039}, {'cur_epsilon': 0.08791216}, {'cur_epsilon': 0.08571999}, {'cur_epsilon': 0.08358248}, {'cur_epsilon': 0.08149827}, {'cur_epsilon': 0.07946604}, {'cur_epsilon': 0.07748447}, {'cur_epsilon': 0.07555233}, {'cur_epsilon': 0.07366836}, {'cur_epsilon': 0.07183137}, {'cur_epsilon': 0.07004019}, {'cur_epsilon': 0.06829367}, {'cur_epsilon': 0.066590704}, {'cur_epsilon': 0.0649302}, {'cur_epsilon': 0.06331111}, {'cur_epsilon': 0.06173238}, {'cur_epsilon': 0.06019303}, {'cur_epsilon': 0.05869206}, {'cur_epsilon': 0.057228517}, {'cur_epsilon': 0.05580147}, {'cur_epsilon': 0.054410007}, {'cur_epsilon': 0.053053245}, {'cur_epsilon': 0.051730312}, {'cur_epsilon': 0.050440367}, {'cur_epsilon': 0.04918259}, {'cur_epsilon': 0.047956176}, {'cur_epsilon': 0.046760343}, {'cur_epsilon': 0.04559433}, {'cur_epsilon': 0.04445739}, {'cur_epsilon': 0.043348804}, {'cur_epsilon': 0.042267863}, {'cur_epsilon': 0.041213874}, {'cur_epsilon': 0.040186167}, {'cur_epsilon': 0.039184086}, {'cur_epsilon': 0.038206995}, {'cur_epsilon': 0.037254266}, {'cur_epsilon': 0.0363253}, {'cur_epsilon': 0.035419494}, {'cur_epsilon': 0.034536272}, {'cur_epsilon': 0.03367508}, {'cur_epsilon': 0.03283536}, {'cur_epsilon': 0.03201658}, {'cur_epsilon': 0.031218216}, {'cur_epsilon': 0.03043976}, {'cur_epsilon': 0.029680716}, {'cur_epsilon': 0.0289406}, {'cur_epsilon': 0.028218938}, {'cur_epsilon': 0.027515274}, {'cur_epsilon': 0.026829153}, {'cur_epsilon': 0.026160143}, {'cur_epsilon': 0.025507815}, {'cur_epsilon': 0.024871755}, {'cur_epsilon': 0.024251554}, {'cur_epsilon': 0.023646818}, {'cur_epsilon': 0.023057163}, {'cur_epsilon': 0.02248221}, {'cur_epsilon': 0.021921596}, {'cur_epsilon': 0.02137496}, {'cur_epsilon': 0.020841956}, {'cur_epsilon': 0.020322243}, {'cur_epsilon': 0.019815488}, {'cur_epsilon': 0.019321369}, {'cur_epsilon': 0.018839573}, {'cur_epsilon': 0.01836979}, {'cur_epsilon': 0.017911723}, {'cur_epsilon': 0.017465077}, {'cur_epsilon': 0.017029569}, {'cur_epsilon': 0.01660492}, {'cur_epsilon': 0.016190862}, {'cur_epsilon': 0.015787126}, {'cur_epsilon': 0.01539346}, {'cur_epsilon': 0.01500961}, {'cur_epsilon': 0.014635331}, {'cur_epsilon': 0.014270386}, {'cur_epsilon': 0.01391454}, {'cur_epsilon': 0.013567568}, {'cur_epsilon': 0.013229248}, {'cur_epsilon': 0.012899364}, {'cur_epsilon': 0.012577706}, {'cur_epsilon': 0.012264069}, {'cur_epsilon': 0.011958254}, {'cur_epsilon': 0.011660063}, {'cur_epsilon': 0.011369308}, {'cur_epsilon': 0.011085805}, {'cur_epsilon': 0.010809369}, {'cur_epsilon': 0.010539828}, {'cur_epsilon': 0.010277007}, {'cur_epsilon': 0.01002074}, {'cur_epsilon': 0.009770864}, {'cur_epsilon': 0.009527218}, {'cur_epsilon': 0.009289647}, {'cur_epsilon': 0.009058001}, {'cur_epsilon': 0.0088321315}, {'cur_epsilon': 0.008611894}, {'cur_epsilon': 0.008397149}, {'cur_epsilon': 0.008187758}, {'cur_epsilon': 0.007983589}, {'cur_epsilon': 0.00778451}, {'cur_epsilon': 0.0075903963}, {'cur_epsilon': 0.0074011227}, {'cur_epsilon': 0.0072165686}, {'cur_epsilon': 0.0070366166}, {'cur_epsilon': 0.006861152}, {'cur_epsilon': 0.0066900626}, {'cur_epsilon': 0.00652324}, {'cur_epsilon': 0.0063605765}, {'cur_epsilon': 0.0062019695}, {'cur_epsilon': 0.0060473178}, {'cur_epsilon': 0.005896522}, {'cur_epsilon': 0.005749487}, {'cur_epsilon': 0.005606118}, {'cur_epsilon': 0.0054663243}, {'cur_epsilon': 0.0053300164}, {'cur_epsilon': 0.0051971073}, {'cur_epsilon': 0.0050675124}, {'cur_epsilon': 0.004941149}, {'cur_epsilon': 0.004817937}, {'cur_epsilon': 0.0046977974}, {'cur_epsilon': 0.0045806533}, {'cur_epsilon': 0.0044664303}, {'cur_epsilon': 0.0043550557}, {'cur_epsilon': 0.0042464584}, {'cur_epsilon': 0.004140569}, {'cur_epsilon': 0.00403732}, {'cur_epsilon': 0.0039366456}, {'cur_epsilon': 0.0038384816}, {'cur_epsilon': 0.0037427656}, {'cur_epsilon': 0.0036494362}, {'cur_epsilon': 0.003558434}, {'cur_epsilon': 0.0034697012}, {'cur_epsilon': 0.0033831808}, {'cur_epsilon': 0.0032988181}, {'cur_epsilon': 0.003216559}, {'cur_epsilon': 0.003136351}, {'cur_epsilon': 0.0030581432}, {'cur_epsilon': 0.0029818856}, {'cur_epsilon': 0.0029075295}, {'cur_epsilon': 0.0028350274}, {'cur_epsilon': 0.0027643333}, {'cur_epsilon': 0.0026954021}, {'cur_epsilon': 0.0026281897}, {'cur_epsilon': 0.0025626533}, {'cur_epsilon': 0.0024987513}, {'cur_epsilon': 0.0024364425}, {'cur_epsilon': 0.0023756875}, {'cur_epsilon': 0.0023164474}, {'cur_epsilon': 0.0022586847}, {'cur_epsilon': 0.0022023623}, {'cur_epsilon': 0.0021474443}, {'cur_epsilon': 0.0020938958}, {'cur_epsilon': 0.0020416826}, {'cur_epsilon': 0.0019907712}, {'cur_epsilon': 0.0019411294}, {'cur_epsilon': 0.0018927256}, {'cur_epsilon': 0.0018455287}, {'cur_epsilon': 0.0017995087}, {'cur_epsilon': 0.0017546363}, {'cur_epsilon': 0.0017108828}, {'cur_epsilon': 0.0016682203}, {'cur_epsilon': 0.0016266217}, {'cur_epsilon': 0.0015860603}, {'cur_epsilon': 0.0015465104}, {'cur_epsilon': 0.0015079468}, {'cur_epsilon': 0.0014703447}, {'cur_epsilon': 0.0014336803}, {'cur_epsilon': 0.0013979301}, {'cur_epsilon': 0.0013630714}, {'cur_epsilon': 0.001329082}, {'cur_epsilon': 0.00129594}, {'cur_epsilon': 0.0012636245}, {'cur_epsilon': 0.0012321149}, {'cur_epsilon': 0.0012013909}, {'cur_epsilon': 0.0011714331}, {'cur_epsilon': 0.0011422223}, {'cur_epsilon': 0.0011137399}, {'cur_epsilon': 0.0010859678}, {'cur_epsilon': 0.0010588882}, {'cur_epsilon': 0.0010324838}, {'cur_epsilon': 0.0010067378}, {'cur_epsilon': 0.0009816339}, {'cur_epsilon': 0.00095715595}, {'cur_epsilon': 0.00093328836}, {'cur_epsilon': 0.0009100159}, {'cur_epsilon': 0.0008873238}, {'cur_epsilon': 0.00086519757}, {'cur_epsilon': 0.0008436231}, {'cur_epsilon': 0.00082258653}, {'cur_epsilon': 0.00080207456}, {'cur_epsilon': 0.00078207406}, {'cur_epsilon': 0.00076257234}, {'cur_epsilon': 0.0007435569}, {'cur_epsilon': 0.0007250156}, {'cur_epsilon': 0.00070693664}, {'cur_epsilon': 0.0006893085}, {'cur_epsilon': 0.00067211996}, {'cur_epsilon': 0.00065536}]",12.535135135135137,10.175675675675677,251,13.92,3.5824014292091833,"[3.0, 7.9, 16.0, 16.0, 16.0]",6.431,20.791,40.566,9.999999747378752e-05,9.728348,9.481783,10.183853,-0.019258775,68160,36864,23242560,68160
